product_type	manufacturer	description	link	image_link	id	title	quantity	availability	shipping	mnp	price	condition	brand
Bath & Body	Comme des Garcons	SOAP 155 ml	http://www.parfumreduc.com/product_info.php?products_id=284008	http://www.parfumwholesale.com/images/photos/213352.jpg	213352	COMME DES GARCONS 2 de Comme des Garcons	23	in stock	FR::Standard:14	213352	33.6350	new	COMME DES GARCONS 2
Bath & Body	Bvlgari	Déodorant Stick Sans Alcool 20 ml	http://www.parfumreduc.com/product_info.php?products_id=284085	http://www.parfumwholesale.com/images/photos/213457.jpg	213457	BVLGARI GREEN TEA de Bvlgari	50	in stock	FR::Standard:14	213457	33.6350	new	BVLGARI GREEN TEA
Bath & Body	Burberry	Gel douche 150 ml	http://www.parfumreduc.com/product_info.php?products_id=284127	http://www.parfumwholesale.com/images/photos/210912.jpg	210912	BURBERRY SPORT de Burberry	50	in stock	FR::Standard:14	210912	41.6150	new	BURBERRY SPORT
Bath & Body	Burberry	Gel douche 150 ml	http://www.parfumreduc.com/product_info.php?products_id=284128	http://www.parfumwholesale.com/images/photos/210913.jpg	210913	BURBERRY SPORT de Burberry	30	in stock	FR::Standard:14	210913	41.6150	new	BURBERRY SPORT
Bath & Body	Burberry	Déodorant Stick Sans Alcool 75 ml	http://www.parfumreduc.com/product_info.php?products_id=284130	http://www.parfumwholesale.com/images/photos/156934.jpg	156934	BURBERRY de Burberry	50	in stock	FR::Standard:14	156934	34.9650	new	BURBERRY
Bath & Body	Moschino	Déodorant Vaporisateur 50 ml	http://www.parfumreduc.com/product_info.php?products_id=284165	http://www.parfumwholesale.com/images/photos/156329.jpg	156329	CHEAP & CHIC de Moschino	21	in stock	FR::Standard:14	156329	46.9350	new	CHEAP & CHIC
Bath & Body	Guess	Gel douche 150 ml	http://www.parfumreduc.com/product_info.php?products_id=284233	http://www.parfumwholesale.com/images/photos/211090.jpg	211090	GUESS MAN de Guess	24	in stock	FR::Standard:14	211090	32.3050	new	GUESS MAN
Bath & Body	Burberry	Vaporisateur après-rasage 75 ml	http://www.parfumreduc.com/product_info.php?products_id=284303	http://www.parfumwholesale.com/images/photos/210911.jpg	210911	BURBERRY SPORT de Burberry	36	in stock	FR::Standard:14	210911	48.2650	new	BURBERRY SPORT
Bath & Body	Antonio Banderas	Eau de Toilette Vaporisateur 30 ml & Lotion pour le corps 5.30 ml	http://www.parfumreduc.com/product_info.php?products_id=284367	http://www.parfumwholesale.com/images/photos/196764.jpg	196764	SPIRIT de Antonio Banderas	50	in stock	FR::Standard:14	196764	34.9650	new	SPIRIT
Bath & Body	Geoffrey Beene	Gel douche 50 ml	http://www.parfumreduc.com/product_info.php?products_id=284382	http://www.parfumwholesale.com/images/photos/198463.jpg	198463	GEOFFREY BEENE de Geoffrey Beene	50	in stock	FR::Standard:14	198463	22.9950	new	GEOFFREY BEENE
Bath & Body	Guy Laroche	Mousse de Rasage 155 ml	http://www.parfumreduc.com/product_info.php?products_id=284387	http://www.parfumwholesale.com/images/photos/198467.jpg	198467	HORIZON de Guy Laroche	50	in stock	FR::Standard:14	198467	24.9900	new	HORIZON
Bath & Body	Jordache	Lotion Après-Rasage 95 ml	http://www.parfumreduc.com/product_info.php?products_id=284392	http://www.parfumwholesale.com/images/photos/198471.jpg	198471	JORDACHE de Jordache	43	in stock	FR::Standard:14	198471	28.3150	new	JORDACHE
Bath & Body	Prescriptives	Gel douche 100 ml	http://www.parfumreduc.com/product_info.php?products_id=284436	http://www.parfumwholesale.com/images/photos/212446.jpg	212446	CALYX de Prescriptives	50	in stock	FR::Standard:14	212446	29.6450	new	CALYX
Bath & Body	Victoria's Secret	LOST IN FANTASY Lotion pour le corps 250 ml	http://www.parfumreduc.com/product_info.php?products_id=284501	http://www.parfumwholesale.com/images/photos/200150.jpg	200150	VICTORIA SECRET de Victoria's Secret	15	in stock	FR::Standard:14	200150	36.2950	new	VICTORIA SECRET
Bath & Body	Adidas	Lotion Après-Rasage 50 ml	http://www.parfumreduc.com/product_info.php?products_id=284509	http://www.parfumwholesale.com/images/photos/199364.jpg	199364	ADIDAS SPORT FEVER de Adidas	26	in stock	FR::Standard:14	199364	31.3075	new	ADIDAS SPORT FEVER
Bath & Body	Muelhens	CREAM Savon 105 ml	http://www.parfumreduc.com/product_info.php?products_id=284549	http://www.parfumwholesale.com/images/photos/141092.jpg	141092	4711 de Muelhens	44	in stock	FR::Standard:14	141092	29.6450	new	4711
Bath & Body	Elizabeth Arden	HONEY DROPS Crème pour le corps 400 ml	http://www.parfumreduc.com/product_info.php?products_id=284557	http://www.parfumwholesale.com/images/photos/199470.jpg	199470	GREEN TEA de Elizabeth Arden	47	in stock	FR::Standard:14	199470	40.6175	new	GREEN TEA
Bath & Body	Coty	SENSUAL AROMA OIL 30 ml	http://www.parfumreduc.com/product_info.php?products_id=284558	http://www.parfumwholesale.com/images/photos/128852.jpg	128852	HEALING GARDEN JASMINE THERAPY de Coty	23	in stock	FR::Standard:14	128852	24.3250	new	HEALING GARDEN JASMINE THERAPY
Bath & Body	Geir Ness	HAND AND Crème pour le corps 235 ml	http://www.parfumreduc.com/product_info.php?products_id=284562	http://www.parfumwholesale.com/images/photos/214599.jpg	214599	LAILA de Geir Ness	17	in stock	FR::Standard:14	214599	72.2050	new	LAILA
Bath & Body	Prada	Lotion après-rasage 100 ml	http://www.parfumreduc.com/product_info.php?products_id=284568	http://www.parfumwholesale.com/images/photos/165107.jpg	165107	PRADA INFUSION D'HOMME de Prada	50	in stock	FR::Standard:14	165107	49.5950	new	PRADA INFUSION D'HOMME
Bath & Body	Prada	Lotion pour le corps 200 ml	http://www.parfumreduc.com/product_info.php?products_id=284570	http://www.parfumwholesale.com/images/photos/212791.jpg	212791	PRADA L'EAU AMBREE de Prada	37	in stock	FR::Standard:14	212791	57.5750	new	PRADA L'EAU AMBREE
Bath & Body	Prada	Gel douche 200 ml	http://www.parfumreduc.com/product_info.php?products_id=284572	http://www.parfumwholesale.com/images/photos/212793.jpg	212793	PRADA L'EAU AMBREE de Prada	50	in stock	FR::Standard:14	212793	50.9250	new	PRADA L'EAU AMBREE
Bath & Body	Maurer & Wirtz	Lotion après-rasage 150 ml	http://www.parfumreduc.com/product_info.php?products_id=284575	http://www.parfumwholesale.com/images/photos/211847.jpg	211847	TABAC ORIGINAL de Maurer & Wirtz	10	in stock	FR::Standard:14	211847	40.2850	new	TABAC ORIGINAL
Bath & Body	Maurer & Wirtz	Mousse de Rasage 150 ml	http://www.parfumreduc.com/product_info.php?products_id=284576	http://www.parfumwholesale.com/images/photos/141044.jpg	141044	TABAC ORIGINAL de Maurer & Wirtz	50	in stock	FR::Standard:14	141044	28.9800	new	TABAC ORIGINAL
Bath & Body	Alfred Dunhill	Baume après-Rasage 75 ml	http://www.parfumreduc.com/product_info.php?products_id=284579	http://www.parfumwholesale.com/images/photos/134362.jpg	134362	X-CENTRIC de Alfred Dunhill	14	in stock	FR::Standard:14	134362	37.6250	new	X-CENTRIC
Bath & Body	Nanette Lepore	Lotion pour le corps 100 ml	http://www.parfumreduc.com/product_info.php?products_id=284697	http://www.parfumwholesale.com/images/photos/214443.jpg	214443	NANETTE BY NANETTE LEPORE de Nanette Lepore	29	in stock	FR::Standard:14	214443	28.6475	new	NANETTE BY NANETTE LEPORE
